"0.0","100","0.0","0.0","0","0","0","","","","0","23:57:55","0","0","0.0"
"0.0","100","0.0","0.0","0","0","0","","","","0","23:57:55","0","0","0.0"
"0.01818181818181818","100","0.0","0.0","0","0","0","","","","0","23:57:55","7401.5522W","4044.5872N","4044.59"
"0.0253061224489796","100","0.0","0.0","0","0","0","","","","0","23:57:55","7401.5522W","4044.5872N","4044.59"
"0.028750000000000015","100","0.0","0.0","0","0","0","","","","0","23:57:55","7401.5522W","4044.5872N","4044.59"
"0.031111111111111128","100","0.0","0.0","0","0","0","","","","0","23:57:55","7401.5522W","4044.5872N","4044.59"
"0.03265306122448981","100","0.0","0.0","0","0","0","","","","0","23:57:55","7401.5522W","4044.5872N","4044.59"
"0.03368421052631581","100","0.0","0.0","0","0","0","","","","0","23:57:55","7401.5522W","4044.5872N","4044.59"
"0.03446153846153849","100","0.0","0.0","0","0","0","","","","0","23:57:55","7401.5522W","4044.5872N","4044.59"
"0.03506849315068496","100","0.0","0.0","0","0","0","","","","0","23:57:55","7401.5522W","4044.5872N","4044.59"
"0.03555555555555558","100","0.0","0.0","0","0","0","","","","0","23:57:55","7401.5522W","4044.5872N","4044.59"
"0.035955056179775305","100","0.0","0.0","0","0","0","","","","0","23:57:55","7401.5522W","4044.5872N","4044.59"
"0.03628865979381446","100","0.0","0.0","0","0","0","","","","0","23:57:55","7401.5522W","4044.5872N","4044.59"
"0.0365714285714286","100","0.0","0.0","0","0","0","","","","0","23:57:55","7401.5522W","4044.5872N","4044.59"
"0.036814159292035395","100","0.0","0.0","0","0","0","","","","0","23:57:55","7401.5522W","4044.5872N","4044.59"
"0.03703703703703697","100","0.0","0.0","0","0","0","","","","0","23:57:55","7401.5522W","4044.5872N","4044.59"
"0.03722007722007711","100","0.0","0.0","0","0","0","","","","0","23:57:55","7401.5522W","4044.5872N","4044.59"
"0.03738181818181802","100","0.0","0.0","0","0","0","","","","0","23:57:55","7401.5522W","4044.5872N","4044.59"
"0.03752577319587609","100","0.0","0.0","0","0","0","","","","0","23:57:55","7401.5522W","4044.5872N","4044.59"
"0.0376547231270356","100","0.0","0.0","0","0","0","","","","0","23:57:55","7401.5522W","4044.5872N","4044.59"
"0.03777089783281708","100","0.0","0.0","0","0","0","","","","0","23:57:55","7401.5522W","4044.5872N","4044.59"
"0.03787610619468998","100","0.0","0.0","0","0","0","","","","0","23:57:55","7401.5522W","4044.5872N","4044.59"
"0.03797183098591518","100","0.0","0.0","0","0","0","","","","0","23:57:55","7401.5522W","4044.5872N","4044.59"
"0.038059299191374324","100","0.0","0.0","0","0","0","","","","0","23:57:55","7401.5522W","4044.5872N","4044.59"
"0.038120104438641944","100","0.0","0.0","0","0","0","","","","0","23:57:55","7401.5522W","4044.5872N","4044.59"
"0.03819548872180414","100","0.0","0.0","0","0","0","","","","0","23:57:55","7401.5522W","4044.5872N","4044.59"
"0.03826506024096346","100","0.0","0.0","0","0","0","","","","0","23:57:55","7401.5522W","4044.5872N","4044.59"
"0.03832946635730818","100","0.0","0.0","0","0","0","","","","0","23:57:55","7401.5522W","4044.5872N","4044.59"
"0.03838926174496602","100","0.0","0.0","0","0","0","","","","0","23:57:55","7401.5522W","4044.5872N","4044.59"
"0.03844827586206853","100","0.0","0.0","0","0","0","","","","0","23:57:55","7401.5522W","4044.5872N","4044.59"
"0.03849999999999955","100","0.0","0.0","0","0","0","","","","0","23:57:55","7401.5522W","4044.5872N","4044.59"
"0.03854838709677373","100","0.0","0.0","0","0","0","","","","0","23:57:55","7401.5522W","4044.5872N","4044.59"
"0.0385964912280697","100","0.0","0.0","0","0","0","","","","0","23:57:55","7401.5522W","4044.5872N","4044.59"
"0.0386389413988653","100","0.0","0.0","0","0","0","","","","0","23:57:55","7401.5522W","4044.5872N","4044.59"
"0.03868131868131818","100","0.0","0.0","0","0","0","","","","0","23:57:55","7401.5522W","4044.5872N","4044.59"
"0.0387188612099639","100","0.0","0.0","0","0","0","","","","0","23:57:55","7401.5522W","4044.5872N","4044.59"
"0.03875647668393731","100","0.0","0.0","0","0","0","","","","0","23:57:55","7401.5522W","4044.5872N","4044.59"
"0.038791946308724304","100","0.0","0.0","0","0","0","","","","0","23:57:55","7401.5522W","4044.5872N","4044.59"
