"60.55","100",".1972999088.1972999824",".1972999088.1972999888","0","0","0",".1972999088.1972999600","0",".1972999088.1972998224",".1972999088.1972999696","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973175248.1973176016",".1973175248.1973176080","0","0","0",".1973175248.1973175824","0",".1973175248.1973175568",".1973175248.1973175888","18:48:43"
"60.55","100",".1973306928.1973308208",".1973306928.1973308272","0","0","0",".1973306928.1973308016","0",".1973306928.1973307760",".1973306928.1973308080","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973663280.1973664560",".1973663280.1973664624","0","0","0",".1973663280.1973664368","0",".1973663280.1973664112",".1973663280.1973664432","18:48:43"
"60.55","100",".1973868080.1973869360",".1973868080.1973869424","0","0","0",".1973868080.1973869168","0",".1973868080.1973868912",".1973868080.1973869232","18:48:43"
"60.55","100",".1973868080.1973869360",".1973868080.1973869424","0","0","0",".1973868080.1973869168","0",".1973868080.1973868912",".1973868080.1973869232","18:48:43"
"60.55","100",".1973868080.1973869360",".1973868080.1973869424","0","0","0",".1973868080.1973869168","0",".1973868080.1973868912",".1973868080.1973869232","18:48:43"
"60.55","100",".1973868080.1973869360",".1973868080.1973869424","0","0","0",".1973868080.1973869168","0",".1973868080.1973868912",".1973868080.1973869232","18:48:43"
"60.55","100",".1973868080.1973869360",".1973868080.1973869424","0","0","0",".1973868080.1973869168","0",".1973868080.1973868912",".1973868080.1973869232","18:48:43"
"60.55","100",".1973868080.1973869360",".1973868080.1973869424","0","0","0",".1973868080.1973869168","0",".1973868080.1973868912",".1973868080.1973869232","18:48:43"
"60.55","100",".1973868080.1973869360",".1973868080.1973869424","0","0","0",".1973868080.1973869168","0",".1973868080.1973868912",".1973868080.1973869232","18:48:43"
"60.55","100",".1973868080.1973869360",".1973868080.1973869424","0","0","0",".1973868080.1973869168","0",".1973868080.1973868912",".1973868080.1973869232","18:48:43"
"60.55","100",".1973868080.1973869360",".1973868080.1973869424","0","0","0",".1973868080.1973869168","0",".1973868080.1973868912",".1973868080.1973869232","18:48:43"
"60.55","100",".1973868080.1973869360",".1973868080.1973869424","0","0","0",".1973868080.1973869168","0",".1973868080.1973868912",".1973868080.1973869232","18:48:43"
"60.55","100",".1973868080.1973869360",".1973868080.1973869424","0","0","0",".1973868080.1973869168","0",".1973868080.1973868912",".1973868080.1973869232","18:48:43"
"60.55","100",".1973868080.1973869360",".1973868080.1973869424","0","0","0",".1973868080.1973869168","0",".1973868080.1973868912",".1973868080.1973869232","18:48:43"
"60.55","100",".1973868080.1973869360",".1973868080.1973869424","0","0","0",".1973868080.1973869168","0",".1973868080.1973868912",".1973868080.1973869232","18:48:43"
"60.55","100",".1973868080.1973869360",".1973868080.1973869424","0","0","0",".1973868080.1973869168","0",".1973868080.1973868912",".1973868080.1973869232","18:48:43"
"60.55","100",".1973868080.1973869360",".1973868080.1973869424","0","0","0",".1973868080.1973869168","0",".1973868080.1973868912",".1973868080.1973869232","18:48:43"
"60.55","100",".1973868080.1973869360",".1973868080.1973869424","0","0","0",".1973868080.1973869168","0",".1973868080.1973868912",".1973868080.1973869232","18:48:43"
"60.55","100",".1973868080.1973869360",".1973868080.1973869424","0","0","0",".1973868080.1973869168","0",".1973868080.1973868912",".1973868080.1973869232","18:48:43"
"60.55","100",".1973868080.1973869360",".1973868080.1973869424","0","0","0",".1973868080.1973869168","0",".1973868080.1973868912",".1973868080.1973869232","18:48:43"
"60.55","100",".1973868080.1973869360",".1973868080.1973869424","0","0","0",".1973868080.1973869168","0",".1973868080.1973868912",".1973868080.1973869232","18:48:43"
"60.55","100",".1973868080.1973869360",".1973868080.1973869424","0","0","0",".1973868080.1973869168","0",".1973868080.1973868912",".1973868080.1973869232","18:48:43"
"60.55","100",".1973868080.1973869360",".1973868080.1973869424","0","0","0",".1973868080.1973869168","0",".1973868080.1973868912",".1973868080.1973869232","18:48:43"
"60.55","100",".1973868080.1973869360",".1973868080.1973869424","0","0","0",".1973868080.1973869168","0",".1973868080.1973868912",".1973868080.1973869232","18:48:43"
