"60.55","100",".1972999088.1972999824",".1972999088.1972999888","0","0","0",".1972999088.1972999600","0",".1972999088.1972998224",".1972999088.1972999696","13:58:52"
"60.55","100",".1973716880.1973717776",".1973716880.1973717840","0","0","0",".1973716880.1973717584","0",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","100",".1973716880.1973717776",".1973716880.1973717840","0","0","0",".1973716880.1973717584","0",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","100",".1973716880.1973717776",".1973716880.1973717840","0","0","0",".1973716880.1973717584","0",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","100",".1973716880.1973717776",".1973716880.1973717840","0","0","0",".1973716880.1973717584","0",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","100",".1973716880.1973717776",".1973716880.1973717840","0","0","0",".1973716880.1973717584","0",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","100",".1973716880.1973717776",".1973716880.1973717840","0","0","0",".1973716880.1973717584","0",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","100",".1973716880.1973717776",".1973716880.1973717840","0","0","0",".1973716880.1973717584","0",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","100",".1973716880.1973717776",".1973716880.1973717840","0","0","0",".1973716880.1973717584","0",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","100",".1973716880.1973717776",".1973716880.1973717840","0","0","0",".1973716880.1973717584","0",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","99.96599459832478",".1973716880.1973717776",".1973716880.1973717840","0.0014548819444444442","0.0014548819444444442","0",".1973716880.1973717584","0.016946077346801758",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","99.93198919664957",".1973716880.1973717776",".1973716880.1973717840","0.0029097638888888884","0.0029097638888888884","0",".1973716880.1973717584","0.1616039276123047",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","99.89798379497435",".1973716880.1973717776",".1973716880.1973717840","0.004364645833333332","0.004364645833333332","0",".1973716880.1973717584","0.30415868759155273",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","99.86397839329913",".1973716880.1973717776",".1973716880.1973717840","0.005819527777777777","0.005819527777777777","0",".1973716880.1973717584","0.4443836212158203",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","99.82997299162392",".1973716880.1973717776",".1973716880.1973717840","0.007274409722222221","0.007274409722222221","0",".1973716880.1973717584","0.5854902267456055",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","99.7959675899487",".1973716880.1973717776",".1973716880.1973717840","0.008729291666666665","0.008729291666666665","0",".1973716880.1973717584","0.7259657382965088",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","99.76196218827349",".1973716880.1973717776",".1973716880.1973717840","0.010184173611111109","0.010184173611111109","0",".1973716880.1973717584","0.8773293495178223",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","99.72795678659827",".1973716880.1973717776",".1973716880.1973717840","0.011639055555555554","0.011639055555555554","0",".1973716880.1973717584","1.018979549407959",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","99.69395138492305",".1973716880.1973717776",".1973716880.1973717840","0.013093937499999998","0.013093937499999998","0",".1973716880.1973717584","1.160456895828247",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","99.65994598324784",".1973716880.1973717776",".1973716880.1973717840","0.014548819444444442","0.014548819444444442","0",".1973716880.1973717584","1.301356554031372",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","99.62594058157262",".1973716880.1973717776",".1973716880.1973717840","0.016003701388888885","0.016003701388888885","0",".1973716880.1973717584","1.4408884048461914",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","99.5919351798974",".1973716880.1973717776",".1973716880.1973717840","0.01745858333333333","0.01745858333333333","0",".1973716880.1973717584","1.580488681793213",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","99.55792977822219",".1973716880.1973717776",".1973716880.1973717840","0.018913465277777774","0.018913465277777774","0",".1973716880.1973717584","1.7205936908721924",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","99.52392437654697",".1973716880.1973717776",".1973716880.1973717840","0.020368347222222218","0.020368347222222218","0",".1973716880.1973717584","1.8658640384674072",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","99.48991897487176",".1973716880.1973717776",".1973716880.1973717840","0.021823229166666663","0.021823229166666663","0",".1973716880.1973717584","2.006357192993164",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","99.45591357319654",".1973716880.1973717776",".1973716880.1973717840","0.023278111111111107","0.023278111111111107","0",".1973716880.1973717584","2.146920919418335",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","99.42190817152132",".1973716880.1973717776",".1973716880.1973717840","0.02473299305555555","0.02473299305555555","0",".1973716880.1973717584","2.2866387367248535",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","99.38790276984611",".1973716880.1973717776",".1973716880.1973717840","0.026187874999999996","0.026187874999999996","0",".1973716880.1973717584","2.426832914352417",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","99.35389736817089",".1973716880.1973717776",".1973716880.1973717840","0.02764275694444444","0.02764275694444444","0",".1973716880.1973717584","2.56715989112854",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","99.31989196649567",".1973716880.1973717776",".1973716880.1973717840","0.029097638888888885","0.029097638888888885","0",".1973716880.1973717584","2.7075564861297607",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","99.28588656482046",".1973716880.1973717776",".1973716880.1973717840","0.03055252083333333","0.03055252083333333","0",".1973716880.1973717584","2.8471755981445312",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","99.25188116314524",".1973716880.1973717776",".1973716880.1973717840","0.0014548819444444442","0.03200740277777777","0",".1973716880.1973717584","0.16072463989257812",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","99.21787576147003",".1973716880.1973717776",".1973716880.1973717840","0.0029097638888888884","0.033462284722222214","0",".1973716880.1973717584","0.3017454147338867",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","99.18387035979481",".1973716880.1973717776",".1973716880.1973717840","0.004364645833333332","0.03491716666666666","0",".1973716880.1973717584","0.43970823287963867",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","99.1498649581196",".1973716880.1973717776",".1973716880.1973717840","0.005819527777777777","0.0363720486111111","0",".1973716880.1973717584","0.5792386531829834",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","99.11585955644438",".1973716880.1973717776",".1973716880.1973717840","0.007274409722222221","0.03782693055555555","0",".1973716880.1973717584","0.7175471782684326",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","99.08185415476916",".1973716880.1973717776",".1973716880.1973717840","0.008729291666666665","0.03928181249999999","0",".1973716880.1973717584","0.8555002212524414",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","99.04784875309394",".1973716880.1973717776",".1973716880.1973717840","0.010184173611111109","0.040736694444444436","0",".1973716880.1973717584","0.9955112934112549",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","99.01384335141873",".1973716880.1973717776",".1973716880.1973717840","0.011639055555555554","0.04219157638888888","0",".1973716880.1973717584","1.133530855178833",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","98.97983794974351",".1973716880.1973717776",".1973716880.1973717840","0.013093937499999998","0.043646458333333325","0",".1973716880.1973717584","1.2874157428741455",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","98.9458325480683",".1973716880.1973717776",".1973716880.1973717840","0.014548819444444442","0.04510134027777777","0",".1973716880.1973717584","1.4291925430297852",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","98.91182714639308",".1973716880.1973717776",".1973716880.1973717840","0.016003701388888885","0.046556222222222214","0",".1973716880.1973717584","1.5749740600585938",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","98.87782174471786",".1973716880.1973717776",".1973716880.1973717840","0.01745858333333333","0.04801110416666666","0",".1973716880.1973717584","1.7173020839691162",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","98.84381634304265",".1973716880.1973717776",".1973716880.1973717840","0.018913465277777774","0.0494659861111111","0",".1973716880.1973717584","1.8605270385742188",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","98.80981094136743",".1973716880.1973717776",".1973716880.1973717840","0.020368347222222218","0.05092086805555555","0",".1973716880.1973717584","2.002349853515625",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","98.77580553969221",".1973716880.1973717776",".1973716880.1973717840","0.021823229166666663","0.05237574999999999","0",".1973716880.1973717584","2.1442439556121826",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","98.741800138017",".1973716880.1973717776",".1973716880.1973717840","0.023278111111111107","0.053830631944444436","0",".1973716880.1973717584","2.2890615463256836",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","98.70779473634178",".1973716880.1973717776",".1973716880.1973717840","0.02473299305555555","0.05528551388888888","0",".1973716880.1973717584","2.43101167678833",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","98.67378933466657",".1973716880.1973717776",".1973716880.1973717840","0.026187874999999996","0.056740395833333325","0",".1973716880.1973717584","2.572974920272827",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","98.63978393299135",".1973716880.1973717776",".1973716880.1973717840","0.0014548819444444442","0.05819527777777777","0",".1973716880.1973717584","0.14862799644470215",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","98.60577853131613",".1973716880.1973717776",".1973716880.1973717840","0.0029097638888888884","0.059650159722222214","0",".1973716880.1973717584","0.2908940315246582",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","98.57177312964092",".1973716880.1973717776",".1973716880.1973717840","0.004364645833333332","0.06110504166666666","0",".1973716880.1973717584","0.4335212707519531",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","98.5377677279657",".1973716880.1973717776",".1973716880.1973717840","0.005819527777777777","0.0625599236111111","0",".1973716880.1973717584","0.57210373878479",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","98.50376232629048",".1973716880.1973717776",".1973716880.1973717840","0.007274409722222221","0.06401480555555554","0",".1973716880.1973717584","0.7108933925628662",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","98.46975692461527",".1973716880.1973717776",".1973716880.1973717840","0.008729291666666665","0.06546968749999998","0",".1973716880.1973717584","0.8481707572937012",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","98.43575152294005",".1973716880.1973717776",".1973716880.1973717840","0.010184173611111109","0.06692456944444443","0",".1973716880.1973717584","0.9855659008026123",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","98.40174612126484",".1973716880.1973717776",".1973716880.1973717840","0.011639055555555554","0.06837945138888887","0",".1973716880.1973717584","1.1331520080566406",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","98.36774071958962",".1973716880.1973717776",".1973716880.1973717840","0.0014548819444444442","0.06983433333333332","0",".1973716880.1973717584","0.18048524856567383",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","98.3337353179144",".1973716880.1973717776",".1973716880.1973717840","0.0029097638888888884","0.07128921527777776","0",".1973716880.1973717584","0.31738996505737305",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","98.29972991623919",".1973716880.1973717776",".1973716880.1973717840","0.004364645833333332","0.0727440972222222","0",".1973716880.1973717584","0.45467209815979004",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","98.26572451456397",".1973716880.1973717776",".1973716880.1973717840","0.005819527777777777","0.07419897916666665","0",".1973716880.1973717584","0.5946023464202881",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","98.23171911288875",".1973716880.1973717776",".1973716880.1973717840","0.007274409722222221","0.0756538611111111","0",".1973716880.1973717584","0.7322850227355957",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","98.19771371121354",".1973716880.1973717776",".1973716880.1973717840","0.008729291666666665","0.07710874305555554","0",".1973716880.1973717584","0.8696682453155518",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","98.16370830953832",".1973716880.1973717776",".1973716880.1973717840","0.010184173611111109","0.07856362499999998","0",".1973716880.1973717584","1.0071051120758057",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","98.1297029078631",".1973716880.1973717776",".1973716880.1973717840","0.0014548819444444442","0.08001850694444443","0",".1973716880.1973717584","0.14429378509521484",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","98.09569750618789",".1973716880.1973717776",".1973716880.1973717840","0.0029097638888888884","0.08147338888888887","0",".1973716880.1973717584","0.28650522232055664",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","98.06169210451267",".1973716880.1973717776",".1973716880.1973717840","0.004364645833333332","0.08292827083333332","0",".1973716880.1973717584","0.42407822608947754",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","98.02768670283746",".1973716880.1973717776",".1973716880.1973717840","0.005819527777777777","0.08438315277777776","0",".1973716880.1973717584","0.5647139549255371",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","97.99368130116224",".1973716880.1973717776",".1973716880.1973717840","0.007274409722222221","0.0858380347222222","0",".1973716880.1973717584","0.7042410373687744",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","97.95967589948702",".1973716880.1973717776",".1973716880.1973717840","0.008729291666666665","0.08729291666666665","0",".1973716880.1973717584","0.841468095779419",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","97.92567049781181",".1973716880.1973717776",".1973716880.1973717840","0.010184173611111109","0.0887477986111111","0",".1973716880.1973717584","0.9792053699493408",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","97.89166509613659",".1973716880.1973717776",".1973716880.1973717840","0.011639055555555554","0.09020268055555554","0",".1973716880.1973717584","1.24265718460083",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","97.85765969446138",".1973716880.1973717776",".1973716880.1973717840","0.013093937499999998","0.09165756249999998","0",".1973716880.1973717584","1.417816162109375",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","97.82365429278616",".1973716880.1973717776",".1973716880.1973717840","0.014548819444444442","0.09311244444444443","0",".1973716880.1973717584","1.5941355228424072",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","97.78964889111094",".1973716880.1973717776",".1973716880.1973717840","0.016003701388888885","0.09456732638888887","0",".1973716880.1973717584","1.7700271606445312",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","97.75564348943573",".1973716880.1973717776",".1973716880.1973717840","0.01745858333333333","0.09602220833333332","0",".1973716880.1973717584","1.956573724746704",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","97.72163808776051",".1973716880.1973717776",".1973716880.1973717840","0.018913465277777774","0.09747709027777776","0",".1973716880.1973717584","2.326965093612671",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","97.6876326860853",".1973716880.1973717776",".1973716880.1973717840","0.020368347222222218","0.0989319722222222","0",".1973716880.1973717584","2.5032289028167725",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","97.65362728441008",".1973716880.1973717776",".1973716880.1973717840","0.021823229166666663","0.10038685416666665","0",".1973716880.1973717584","2.673657178878784",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","97.61962188273486",".1973716880.1973717776",".1973716880.1973717840","0.0014548819444444442","0.1018417361111111","0",".1973716880.1973717584","0.16137909889221191",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","97.58561648105965",".1973716880.1973717776",".1973716880.1973717840","0.0029097638888888884","0.10329661805555554","0",".1973716880.1973717584","0.29970479011535645",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","97.55161107938443",".1973716880.1973717776",".1973716880.1973717840","0.004364645833333332","0.10475149999999998","0",".1973716880.1973717584","0.43749046325683594",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","97.51760567770921",".1973716880.1973717776",".1973716880.1973717840","0.005819527777777777","0.10620638194444443","0",".1973716880.1973717584","0.580305814743042",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","97.483600276034",".1973716880.1973717776",".1973716880.1973717840","0.007274409722222221","0.10766126388888887","0",".1973716880.1973717584","0.7221121788024902",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","97.44959487435878",".1973716880.1973717776",".1973716880.1973717840","0.008729291666666665","0.10911614583333332","0",".1973716880.1973717584","0.8643755912780762",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","97.41558947268356",".1973716880.1973717776",".1973716880.1973717840","0.010184173611111109","0.11057102777777776","0",".1973716880.1973717584","1.0101661682128906",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","97.38158407100835",".1973716880.1973717776",".1973716880.1973717840","0.011639055555555554","0.1120259097222222","0",".1973716880.1973717584","1.1532886028289795",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","97.34757866933313",".1973716880.1973717776",".1973716880.1973717840","0.013093937499999998","0.11348079166666665","0",".1973716880.1973717584","1.2944626808166504",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","97.31357326765792",".1973716880.1973717776",".1973716880.1973717840","0.0014548819444444442","0.1149356736111111","0",".1973716880.1973717584","0.15322637557983398",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","97.2795678659827",".1973716880.1973717776",".1973716880.1973717840","0.0029097638888888884","0.11639055555555554","0",".1973716880.1973717584","0.2993443012237549",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","97.24556246430748",".1973716880.1973717776",".1973716880.1973717840","0.004364645833333332","0.11784543749999998","0",".1973716880.1973717584","0.4409983158111572",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","97.21155706263227",".1973716880.1973717776",".1973716880.1973717840","0.005819527777777777","0.11930031944444443","0",".1973716880.1973717584","0.5823347568511963",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","97.17755166095705",".1973716880.1973717776",".1973716880.1973717840","0.007274409722222221","0.12075520138888887","0",".1973716880.1973717584","0.7236618995666504",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","97.14354625928183",".1973716880.1973717776",".1973716880.1973717840","0.008729291666666665","0.12221008333333332","0",".1973716880.1973717584","0.8650341033935547",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","97.10954085760662",".1973716880.1973717776",".1973716880.1973717840","0.010184173611111109","0.12366496527777776","0",".1973716880.1973717584","1.0057051181793213",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","97.0755354559314",".1973716880.1973717776",".1973716880.1973717840","0.0014548819444444442","0.1251198472222222","0",".1973716880.1973717584","0.1445326805114746",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","97.04153005425619",".1973716880.1973717776",".1973716880.1973717840","0.0029097638888888884","0.12657472916666662","0",".1973716880.1973717584","0.28245019912719727",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","97.00752465258097",".1973716880.1973717776",".1973716880.1973717840","0.0014548819444444442","0.12802961111111105","0",".1973716880.1973717584","0.14507079124450684",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","96.97351925090575",".1973716880.1973717776",".1973716880.1973717840","0.0014548819444444442","0.12948449305555548","0",".1973716880.1973717584","0.14519214630126953",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","96.93951384923054",".1973716880.1973717776",".1973716880.1973717840","0.0029097638888888884","0.1309393749999999","0",".1973716880.1973717584","0.2821474075317383",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","96.90550844755532",".1973716880.1973717776",".1973716880.1973717840","0.0014548819444444442","0.13239425694444434","0",".1973716880.1973717584","0.14824676513671875",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","96.8715030458801",".1973716880.1973717776",".1973716880.1973717840","0.0014548819444444442","0.13384913888888877","0",".1973716880.1973717584","0.14492535591125488",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","96.83749764420489",".1973716880.1973717776",".1973716880.1973717840","0.0014548819444444442","0.1353040208333332","0",".1973716880.1973717584","0.14530014991760254",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","96.80349224252967",".1973716880.1973717776",".1973716880.1973717840","0.0029097638888888884","0.13675890277777764","0",".1973716880.1973717584","0.2837705612182617",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","96.76948684085446",".1973716880.1973717776",".1973716880.1973717840","0.0014548819444444442","0.13821378472222207","0",".1973716880.1973717584","0.14514708518981934",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","96.73548143917924",".1973716880.1973717776",".1973716880.1973717840","0.0014548819444444442","0.1396686666666665","0",".1973716880.1973717584","0.1452045440673828",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","96.70147603750402",".1973716880.1973717776",".1973716880.1973717840","0.0014548819444444442","0.14112354861111093","0",".1973716880.1973717584","0.14497971534729004",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","96.6674706358288",".1973716880.1973717776",".1973716880.1973717840","0.0029097638888888884","0.14257843055555536","0",".1973716880.1973717584","0.28201913833618164",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","96.63346523415359",".1973716880.1973717776",".1973716880.1973717840","0.0014548819444444442","0.1440333124999998","0",".1973716880.1973717584","0.14654183387756348",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","96.59945983247837",".1973716880.1973717776",".1973716880.1973717840","0.0029097638888888884","0.14548819444444422","0",".1973716880.1973717584","0.2836627960205078",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","96.56545443080316",".1973716880.1973717776",".1973716880.1973717840","0.004364645833333332","0.14694307638888865","0",".1973716880.1973717584","0.4210953712463379",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","96.53144902912794",".1973716880.1973717776",".1973716880.1973717840","0.005819527777777777","0.14839795833333308","0",".1973716880.1973717584","0.5617225170135498",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","96.49744362745272",".1973716880.1973717776",".1973716880.1973717840","0.007274409722222221","0.1498528402777775","0",".1973716880.1973717584","0.7014744281768799",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","96.46343822577751",".1973716880.1973717776",".1973716880.1973717840","0.008729291666666665","0.15130772222222194","0",".1973716880.1973717584","0.8437366485595703",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","96.42943282410229",".1973716880.1973717776",".1973716880.1973717840","0.0014548819444444442","0.15276260416666637","0",".1973716880.1973717584","0.1516420841217041",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","96.39542742242708",".1973716880.1973717776",".1973716880.1973717840","0.0014548819444444442","0.1542174861111108","0",".1973716880.1973717584","0.14718914031982422",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","96.36142202075186",".1973716880.1973717776",".1973716880.1973717840","0.0014548819444444442","0.15567236805555523","0",".1973716880.1973717584","0.1559133529663086",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","96.32741661907664",".1973716880.1973717776",".1973716880.1973717840","0.0029097638888888884","0.15712724999999966","0",".1973716880.1973717584","0.2965278625488281",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","96.29341121740143",".1973716880.1973717776",".1973716880.1973717840","0.004364645833333332","0.1585821319444441","0",".1973716880.1973717584","0.4378628730773926",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","96.25940581572621",".1973716880.1973717776",".1973716880.1973717840","0.005819527777777777","0.16003701388888852","0",".1973716880.1973717584","0.5776658058166504",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","96.225400414051",".1973716880.1973717776",".1973716880.1973717840","0.0014548819444444442","0.16149189583333295","0",".1973716880.1973717584","0.14915037155151367",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","96.19139501237578",".1973716880.1973717776",".1973716880.1973717840","0.0014548819444444442","0.16294677777777739","0",".1973716880.1973717584","0.1471576690673828",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","96.15738961070056",".1973716880.1973717776",".1973716880.1973717840","0.0014548819444444442","0.16440165972222182","0",".1973716880.1973717584","0.14797139167785645",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","96.12338420902535",".1973716880.1973717776",".1973716880.1973717840","0.0029097638888888884","0.16585654166666625","0",".1973716880.1973717584","0.2877840995788574",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","96.08937880735013",".1973716880.1973717776",".1973716880.1973717840","0.004364645833333332","0.16731142361111068","0",".1973716880.1973717584","0.4276692867279053",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","96.05537340567491",".1973716880.1973717776",".1973716880.1973717840","0.005819527777777777","0.1687663055555551","0",".1973716880.1973717584","0.566950798034668",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","96.0213680039997",".1973716880.1973717776",".1973716880.1973717840","0.007274409722222221","0.17022118749999954","0",".1973716880.1973717584","0.7065646648406982",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","95.98736260232448",".1973716880.1973717776",".1973716880.1973717840","0.008729291666666665","0.17167606944444397","0",".1973716880.1973717584","0.8476927280426025",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","95.95335720064926",".1973716880.1973717776",".1973716880.1973717840","0.010184173611111109","0.1731309513888884","0",".1973716880.1973717584","0.9894304275512695",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","95.91935179897405",".1973716880.1973717776",".1973716880.1973717840","0.011639055555555554","0.17458583333333283","0",".1973716880.1973717584","1.130610466003418",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","95.88534639729883",".1973716880.1973717776",".1973716880.1973717840","0.013093937499999998","0.17604071527777726","0",".1973716880.1973717584","1.2704205513000488",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","95.85134099562362",".1973716880.1973717776",".1973716880.1973717840","0.014548819444444442","0.1774955972222217","0",".1973716880.1973717584","1.4107334613800049",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","95.8173355939484",".1973716880.1973717776",".1973716880.1973717840","0.016003701388888885","0.17895047916666612","0",".1973716880.1973717584","1.550952672958374",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","95.78333019227318",".1973716880.1973717776",".1973716880.1973717840","0.01745858333333333","0.18040536111111055","0",".1973716880.1973717584","1.690610647201538",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","100",".1973716880.1973717776",".1973716880.1973717840","0","0","0",".1973716880.1973717584","0",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","100",".1973716880.1973717776",".1973716880.1973717840","0","0","0",".1973716880.1973717584","0",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","100",".1973716880.1973717776",".1973716880.1973717840","0","0","0",".1973716880.1973717584","0",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
"60.55","100",".1973716880.1973717776",".1973716880.1973717840","0","0","0",".1973716880.1973717584","0",".1973716880.1973717328",".1973716880.1973717648","13:58:52"
