"60.550000000000004","100","52.25","47.5","0","0","0","","","","0","20:18:05"
"60.549999999999976","100","52.25","47.5","0","0","0","","","","0","20:18:05"
"60.54999999999997","100","52.25","47.5","0","0","0","","","","0","20:18:05"
"60.55000000000001","100","52.25","47.5","0","0","0","","","","0","20:18:05"
"60.55000000000005","100","52.25","47.5","0","0","0","","","","0","20:18:05"
"60.55000000000007","100","52.25","47.5","0","0","0","","","","0","20:18:05"
"60.550000000000075","100","52.25","47.5","0","0","0","","","","0","20:18:05"
"60.54999999999997","96.80349224252967","52.25","47.5","0.13675890277777764","0.13675890277777764","0","0.000","16.911","16.911","1","20:18:05"
"60.54999999999992","96.39542742242708","52.25","47.5","0.1542174861111108","0.1542174861111108","0","0.000","19.071","19.071","1","20:18:05"
"60.54999999999988","96.0213680039997","52.25","47.5","0.17022118749999954","0.17022118749999954","0","0.000","21.111","21.111","1","20:18:05"
"60.54999999999985","95.64730858557232","52.25","47.5","0.18622488888888827","0.18622488888888827","0","0.000","23.150","23.150","1","20:18:05"
"60.54999999999982","95.27324916714494","52.25","47.5","0.202228590277777","0.202228590277777","0","0.000","25.197","25.197","1","20:18:05"
"60.54999999999979","94.89918974871756","52.25","47.5","0.21823229166666575","0.21823229166666575","0","0.000","27.235","27.235","1","20:18:05"
"60.54999999999977","94.52513033029018","52.25","47.5","0.23423599305555448","0.23423599305555448","0","0.000","29.269","29.269","1","20:18:05"
"60.54999999999975","94.1510709118628","52.25","47.5","0.2502396944444432","0.2502396944444432","0","0.000","31.303","31.303","1","20:18:05"
"60.54999999999973","93.77701149343542","52.25","47.5","0.26624339583333195","0.26624339583333195","0","0.000","33.349","33.349","1","20:18:05"
"60.549999999999706","93.40295207500805","52.25","47.5","0.2822470972222207","0.2822470972222207","0","0.000","35.390","35.390","1","20:18:05"
"60.54999999999969","93.02889265658067","52.25","47.5","0.2982507986111094","0.2982507986111094","0","0.000","37.423","37.423","1","20:18:05"
"60.54999999999967","92.65483323815329","52.240689655172396","47.5","0.31425449999999816","0.31425449999999816","0","0.000","39.453","39.453","1","20:18:05"
"60.549999999999656","92.28077381972591","52.22458471760793","47.5","0.3302582013888869","0.3302582013888869","0","0.000","41.456","41.456","1","20:18:05"
"60.54999999999965","91.90671440129853","52.20961538461532","47.5","0.34626190277777563","0.34626190277777563","0","0.000","43.457","43.457","1","20:18:05"
"60.549999999999635","91.53265498287115","52.19566563467483","47.5","0.36226560416666437","0.36226560416666437","0","0.000","45.489","45.489","1","20:18:05"
"60.54999999999962","91.15859556444377","52.182634730538815","47.5","0.3782693055555531","0.3782693055555531","0","0.000","47.525","47.525","1","20:18:05"
"60.549999999999606","90.78453614601639","52.17043478260857","47.5","0.39427300694444184","0.39427300694444184","0","0.000","49.557","49.557","1","20:18:05"
"60.5499999999996","90.41047672758901","52.1589887640448","47.5","0.4102767083333306","0.4102767083333306","0","0.000","51.665","51.665","1","20:18:05"
"60.54999999999959","90.03641730916164","52.14822888283362","47.5","0.4262804097222193","0.4262804097222193","0","0.000","53.789","53.789","1","20:18:05"
"60.54999999999958","89.66235789073426","52.138095238095055","47.5","0.44228411111110805","0.44228411111110805","0","0.000","55.834","55.834","1","20:18:05"
"60.54999999999957","89.28829847230688","52.12853470436998","47.5","0.4582878124999968","0.4582878124999968","0","0.000","57.951","57.951","1","20:18:05"
"60.549999999999564","88.9142390538795","52.11949999999979","47.5","0.4742915138888855","0.4742915138888855","0","0.000","60.058","60.058","1","20:18:05"
"60.54999999999956","88.54017963545212","52.11094890510926","47.5","0.49029521527777425","0.49029521527777425","0","0.000","62.097","62.097","1","20:18:05"
"60.54999999999955","88.16612021702474","52.10284360189549","47.5","0.506298916666663","0.506298916666663","0","0.000","64.201","64.201","1","20:18:05"
"60.54999999999954","87.79206079859736","52.09515011547319","47.5","0.5223026180555518","0.5223026180555518","0","0.000","66.210","66.210","1","20:18:05"
"60.549999999999535","87.41800138016998","52.087837837837576","47.5","0.5383063194444405","0.5383063194444405","0","0.000","68.321","68.321","1","20:18:05"
"60.54999999999953","87.0439419617426","52.08087912087885","47.5","0.5543100208333293","0.5543100208333293","0","0.000","70.360","70.360","1","20:18:05"
"60.54999999999952","86.66988254331523","52.07424892703834","47.5","0.570313722222218","0.570313722222218","0","0.000","72.393","72.393","1","20:18:05"
"60.549999999999514","86.29582312488785","52.067924528301596","47.5","0.5863174236111067","0.5863174236111067","0","0.000","74.469","74.469","1","20:18:05"
"60.549999999999514","85.92176370646047","52.06188524590134","47.5","0.6023211249999955","0.6023211249999955","0","0.000","76.549","76.549","1","20:18:05"
"60.54999999999951","85.54770428803309","52.05611222444858","47.5","0.6183248263888842","0.6183248263888842","0","0.000","78.631","78.631","1","20:18:05"
"60.5499999999995","85.17364486960571","52.050588235293795","47.5","0.6343285277777729","0.6343285277777729","0","0.000","80.691","80.691","1","20:18:05"
"60.54999999999949","84.79958545117833","52.045297504798135","47.5","0.6503322291666617","0.6503322291666617","0","0.000","82.726","82.726","1","20:18:05"
"60.54999999999949","84.42552603275095","52.04022556390944","47.5","0.6663359305555504","0.6663359305555504","0","0.000","84.762","84.762","1","20:18:05"
"60.54999999999949","84.05146661432357","52.03535911602175","47.5","0.6823396319444391","0.6823396319444391","0","0.000","86.816","86.816","1","20:18:05"
"60.549999999999564","83.6774071958962","52.03068592057726","47.5","0.6983433333333279","0.6983433333333279","0","0.000","88.873","88.873","1","20:18:05"
"60.54999999999963","83.30334777746882","52.02619469026512","47.5","0.7143470347222166","0.7143470347222166","0","0.000","90.924","90.924","1","20:18:05"
